user_id, qtd_mencoes, qtd_respostas, qtd_retweets, qtd_robos, tempo_longo_prazo, media_curto_prazo, desvio_curto_prazo
1318979138, 0, 0, 4, 1, 3636117.0, 1212039.0, 813767.3419366659
557123140, 0, 0, 8, 1, 5352081.0, 764583.0, 777273.402168485
16713322, 0, 0, 3, 1, 259.0, 129.5, 99.5
1281033836, 0, 0, 3, 1, 2687010.0, 1343505.0, 995861.0
914918942266683392, 0, 0, 12, 1, 626328.0, 56938.90909090909, 53290.52627464003
460644620, 0, 0, 4, 1, 2680652.0, 893550.6666666666, 1010107.9501453738
2844264061, 0, 0, 4, 1, 1529531.0, 509843.6666666667, 396361.3958635337
268500979, 0, 0, 9, 1, 4929034.0, 616129.25, 416487.6209047965
984649934136725504, 0, 0, 3, 1, 2592805.0, 1296402.5, 1030265.5
867603719851921409, 0, 0, 6, 1, 2515610.0, 503122.0, 444601.7108352149
185796280, 0, 0, 4, 1, 1907870.0, 635956.6666666666, 504625.8745422747
1036417154831118336, 0, 0, 3, 1, 1341596.0, 670798.0, 670536.0
394069697, 0, 0, 3, 1, 341317.0, 170658.5, 5132.5
726992179806130178, 0, 0, 4, 1, 2771625.0, 923875.0, 1012663.1377050646
911984835597565954, 0, 0, 6, 1, 432212.0, 86442.4, 83420.29355402676
1031842941210439680, 0, 4, 0, 1, 968998.0, 322999.3333333333, 230067.97766795408
3327526646, 0, 1, 11, 1, 1237847.0, 112531.54545454546, 122553.26303460773
1337722616, 0, 0, 3, 1, 1166353.0, 583176.5, 205413.5
13567742, 0, 0, 5, 1, 5194605.0, 1298651.25, 1374301.153462256
2708735785, 0, 0, 39, 1, 4658495.0, 122591.97368421052, 145316.46382029858
3255633709, 0, 0, 5, 1, 2674783.0, 668695.75, 568078.2914204586
3450865455, 0, 0, 7, 1, 2937542.0, 489590.3333333333, 540372.0346445483
4131721781, 0, 6, 0, 1, 4997758.0, 999551.6, 800930.6989570571
512755527, 0, 0, 5, 1, 3383159.0, 845789.75, 535544.1222193439
709953355, 0, 0, 3, 1, 2768496.0, 1384248.0, 391868.0
770770784, 0, 0, 3, 1, 4582500.0, 2291250.0, 1357468.0
16779119, 0, 0, 4, 1, 4751474.0, 1583824.6666666667, 1538693.1702008976
744654258545500160, 0, 0, 4, 1, 1354288.0, 451429.3333333333, 103903.67958301038
901236560686927874, 0, 3, 0, 1, 1033784.0, 516892.0, 31446.0
35784576, 0, 1, 4, 1, 1203664.0, 300916.0, 318991.3316384945
1018483968491114496, 0, 3, 0, 1, 1178709.0, 589354.5, 17522.5
2997749653, 0, 8, 0, 1, 3699632.0, 528518.8571428572, 406395.21324705885
1360929506, 0, 0, 18, 1, 4449313.0, 261724.29411764705, 259028.2793064165
584386463, 0, 0, 4, 1, 2942702.0, 980900.6666666666, 1140147.0064789404
3223127985, 0, 0, 12, 1, 4911875.0, 446534.0909090909, 287982.6583827116
1007539089451540481, 0, 5, 0, 1, 3612695.0, 903173.75, 573503.3540465892
1083836358, 0, 13, 0, 1, 5607890.0, 467324.1666666667, 988438.2151818961
1260783590, 0, 0, 45, 1, 5848925.0, 132930.11363636365, 137235.47997630932
164694014, 0, 1, 2, 1, 284765.0, 142382.5, 142346.5
32638987, 0, 0, 3, 1, 2482595.0, 1241297.5, 605964.5
1005983582857252864, 0, 0, 9, 1, 2073659.0, 259207.375, 296733.558210871
1665925464, 0, 0, 4, 1, 389744.0, 129914.66666666667, 87144.82960120022
155387927, 0, 0, 27, 1, 2759641.0, 106140.03846153847, 107461.9979683268
2915216388, 0, 0, 4, 1, 5753206.0, 1917735.3333333333, 1384936.1949308552
288426014, 0, 0, 3, 1, 4305734.0, 2152867.0, 1911484.0
3302098975, 0, 0, 3, 1, 3755749.0, 1877874.5, 1597161.5
2300643367, 0, 0, 5, 1, 4838424.0, 1209606.0, 919750.7777303045
222824488, 0, 0, 3, 1, 661539.0, 330769.5, 180624.5
538576946, 0, 0, 4, 1, 1609061.0, 536353.6666666666, 422288.99663408496
881556222884945920, 0, 0, 4, 1, 3204745.0, 1068248.3333333333, 406100.1400330821
131074139, 0, 0, 22, 1, 5311562.0, 252931.52380952382, 363995.48877837945
385353821, 0, 0, 51, 1, 5740347.0, 114806.94, 170853.0185202954
526452850, 0, 0, 3, 1, 5185381.0, 2592690.5, 1629005.5
1539877908, 0, 0, 5, 1, 2546876.0, 636719.0, 320775.31824783527
374278266, 0, 0, 4, 1, 1214807.0, 404935.6666666667, 285337.0974202657
274073742, 0, 0, 3, 1, 3110276.0, 1555138.0, 255751.0
908432128333025287, 0, 4, 0, 1, 1726892.0, 575630.6666666666, 304118.1239478429
776570260015222784, 0, 0, 3, 1, 1273057.0, 636528.5, 179149.5
809896099, 0, 0, 14, 1, 5093960.0, 391843.07692307694, 449095.9909920683
1388120234, 0, 0, 3, 1, 2845362.0, 1422681.0, 814870.0
767364475498496000, 0, 6, 0, 1, 3407656.0, 681531.2, 498239.49050768744
2722891950, 0, 0, 15, 1, 5144706.0, 367479.0, 487887.5929728662
2316372147, 0, 0, 13, 1, 5917129.0, 493094.0833333333, 527829.3306514046
758355047566544897, 0, 0, 9, 1, 1856698.0, 232087.25, 236728.36034986915
338626783, 0, 0, 4, 1, 4234040.0, 1411346.6666666667, 556305.8426742933
1223231742, 0, 0, 3, 1, 799425.0, 399712.5, 377561.5
2783512839, 0, 0, 3, 1, 673309.0, 336654.5, 185289.5
407308561, 0, 0, 4, 1, 4013736.0, 1337912.0, 1678329.8322576524
750334322771693568, 0, 0, 4, 1, 205278.0, 68426.0, 56490.86280688822
2248018236, 0, 4, 0, 1, 486681.0, 162227.0, 163798.69523493364
938521011095420929, 0, 0, 220, 1, 3494047.0, 15954.552511415524, 31594.365689403163
1021286876584529920, 1, 11, 7, 1, 1914583.0, 106365.72222222222, 164535.91160959547
4373875041, 0, 0, 14, 2, 3467862.0, 266758.6153846154, 205309.98944205864
410388840, 0, 0, 3, 1, 2208466.0, 1104233.0, 66827.0
890607442601660416, 0, 0, 31, 1, 3339021.0, 111300.7, 156390.59793140806
968675433989337088, 0, 0, 17, 1, 3607545.0, 225471.5625, 394378.7088855661
1034286719787577344, 0, 6, 0, 1, 1062197.0, 212439.4, 191247.7819443666
722145367597432832, 0, 0, 13, 1, 5096680.0, 424723.3333333333, 405061.58485106385
389745095, 0, 0, 12, 1, 3814541.0, 346776.45454545453, 374498.00254871213
2935622091, 0, 0, 6, 1, 4995056.0, 999011.2, 1164443.4170052917
212273615, 0, 0, 31, 1, 1746095.0, 58203.166666666664, 107822.64697952941
782765028986408960, 0, 18, 0, 1, 5694488.0, 334969.8823529412, 464598.22243422864
3396143608, 0, 0, 7, 1, 5541487.0, 923581.1666666666, 644518.9939630475
1192626698, 0, 0, 8, 1, 440374.0, 62910.57142857143, 63984.32453981465
2862615058, 0, 0, 3, 1, 3068405.0, 1534202.5, 1515374.5
49482270, 0, 0, 5, 1, 1832229.0, 458057.25, 319862.2883268478
896851826468958209, 0, 5, 0, 1, 1498438.0, 374609.5, 342651.771914651
933049839646117888, 0, 13, 1, 1, 4074634.0, 313433.3846153846, 402487.75416164263
170003040, 0, 0, 3, 1, 2736906.0, 1368453.0, 810973.0
2925464165, 0, 7, 0, 1, 3158096.0, 526349.3333333334, 414522.58324755024
3299543663, 0, 0, 9, 1, 1929429.0, 241178.625, 187473.78713765394
819877045219921920, 0, 0, 3, 1, 1099010.0, 549505.0, 397077.0
259861614, 0, 0, 25, 1, 4727108.0, 196962.83333333334, 225930.62043203783
14944921, 0, 0, 3, 1, 4305966.0, 2152983.0, 881621.0
85723805, 0, 0, 19, 1, 3881606.0, 215644.77777777778, 206159.29358105472
877791211167162369, 0, 0, 3, 1, 1202243.0, 601121.5, 182925.5
923035350796206080, 0, 0, 6, 1, 5111980.0, 1022396.0, 1126125.819445234
896293515063435264, 0, 4, 0, 1, 3079220.0, 1026406.6666666666, 775096.3018371044
907753860399165440, 0, 3, 0, 1, 2016055.0, 1008027.5, 411700.5
499452644, 0, 1, 3, 1, 1793462.0, 597820.6666666666, 153653.0901507968
12651242, 0, 0, 3, 1, 3495719.0, 1747859.5, 876575.5
520751857, 0, 0, 49, 1, 5588465.0, 116426.35416666667, 140697.87949635345
537856764, 0, 0, 8, 1, 5282496.0, 754642.2857142857, 702943.7801301272
859285274664329216, 0, 0, 17, 1, 5261136.0, 328821.0, 393220.1668590066
3902475016, 0, 0, 5, 1, 1209317.0, 302329.25, 336821.6278777055
18466380, 0, 0, 13, 1, 1895398.0, 157949.83333333334, 260048.22099270785
221514541, 0, 0, 12, 1, 5684249.0, 516749.9090909091, 744120.9107944334
14056033, 0, 0, 5, 1, 3361835.0, 840458.75, 258144.5957747082
21629772, 0, 0, 14, 1, 5105225.0, 392709.6153846154, 290585.64220752503
2312558395, 0, 0, 4, 1, 1000893.0, 333631.0, 238174.79132771378
1014653000491528193, 0, 0, 10, 1, 2320384.0, 257820.44444444444, 164052.79008573302
360844150, 0, 0, 5, 1, 2242810.0, 560702.5, 477999.3632508834
894375909418975232, 0, 4, 0, 1, 1636100.0, 545366.6666666666, 325919.55657118146
2900481859, 0, 0, 22, 1, 1272011.0, 60571.95238095238, 89688.24509933134
2856848290, 0, 0, 22, 1, 3044809.0, 144990.90476190476, 259644.63462695
222301095, 0, 0, 3, 1, 1150794.0, 575397.0, 321805.0
2984446900, 0, 23, 0, 1, 334748.0, 15215.818181818182, 35772.686850618265
3041463224, 0, 0, 3, 1, 8.0, 4.0, 1.0
1015334474635206661, 0, 6, 0, 1, 255380.0, 51076.0, 102114.50008495366
917158892223700992, 0, 17, 0, 1, 1293893.0, 80868.3125, 66873.53461358868
748383566606770178, 0, 0, 5, 1, 1848751.0, 462187.75, 406448.4852040754
8850402, 0, 1, 6, 1, 3117852.0, 519642.0, 512006.0902062917
884653658474000384, 0, 0, 8, 1, 3520129.0, 502875.5714285714, 478333.9474852442
2810828627, 1, 0, 2, 1, 3682993.0, 1841496.5, 1841483.5
233286826, 0, 0, 7, 1, 3666620.0, 611103.3333333334, 540441.5258575364
2620460045, 0, 0, 9, 1, 5370913.0, 671364.125, 910755.9552405404
937866412592377857, 0, 0, 10, 1, 5723230.0, 635914.4444444445, 533626.8205430773
99748900, 0, 0, 10, 1, 2531178.0, 281242.0, 240244.58734104014
3177253928, 0, 0, 6, 1, 2564653.0, 512930.6, 453854.07381959236
3112111154, 0, 0, 6, 1, 3551355.0, 710271.0, 473284.1759636593
986459753709821952, 0, 0, 477, 1, 5951118.0, 12502.348739495797, 15603.122930795194
2509048891, 0, 1, 7, 1, 3913678.0, 559096.8571428572, 835267.8110777967
2499808316, 4, 5, 5, 1, 846681.0, 65129.307692307695, 117322.44733303605
104008778, 0, 0, 4, 1, 2645828.0, 881942.6666666666, 162294.45199869142
942979944635879424, 0, 0, 4, 1, 4853290.0, 1617763.3333333333, 1443901.7729574114
168931045, 0, 0, 10, 1, 4297520.0, 477502.22222222225, 459910.73174494726
977609484049641472, 0, 4, 0, 1, 598713.0, 199571.0, 243019.0069329283
937995909668966402, 0, 3, 0, 1, 245001.0, 122500.5, 82362.5
49351778, 0, 0, 53, 1, 5517895.0, 106113.36538461539, 126726.89418907418
267455606, 0, 0, 5, 1, 2345934.0, 586483.5, 268642.55379081325
2955283625, 0, 0, 3, 1, 254.0, 127.0, 89.0
498535594, 0, 0, 5, 1, 3794721.0, 948680.25, 519727.4324169232
1090653367, 0, 0, 5, 1, 4109967.0, 1027491.75, 1389016.171490702
448138425, 0, 0, 6, 1, 1952991.0, 390598.2, 541494.4562369591
1015680502907457537, 0, 0, 70, 1, 3721553.0, 53935.55072463768, 200091.4743722963
455281865, 0, 0, 4, 1, 3322928.0, 1107642.6666666667, 180674.99494457507
1042927640808759296, 0, 0, 4, 1, 616217.0, 205405.66666666666, 166880.36507297342
936951502941360129, 0, 6, 0, 1, 469100.0, 93820.0, 55967.357654261294
1949175008, 0, 0, 20, 1, 5731705.0, 301668.6842105263, 349990.3472953223
974347417037496320, 0, 1, 2, 1, 489594.0, 244797.0, 205230.0
988313259177529344, 0, 0, 8, 2, 3139670.0, 448524.28571428574, 641821.3558541737
1521768319, 0, 0, 13, 1, 5048414.0, 420701.1666666667, 941986.854082886
77139206, 0, 0, 11, 1, 2505756.0, 250575.6, 218766.9598976043
950407523735162880, 0, 7, 0, 1, 4138037.0, 689672.8333333334, 559889.3014142518
737623435468144640, 0, 7, 0, 1, 77138.0, 12856.333333333334, 11316.411337325784
928512365292867584, 0, 0, 4, 1, 2951853.0, 983951.0, 1075304.598550879
2411924821, 0, 0, 8, 2, 3902540.0, 557505.7142857143, 467482.40202408057
18025821, 1, 0, 8, 1, 5730847.0, 716355.875, 879589.7271591224
940245251607945216, 0, 0, 4, 1, 910221.0, 303407.0, 177982.46563261974
1001022204350468097, 0, 0, 11, 1, 1594769.0, 159476.9, 282825.7303211467
1080036716, 0, 0, 38, 1, 4166832.0, 112617.08108108108, 188137.96498420736
753398185482133504, 0, 3, 0, 1, 2676597.0, 1338298.5, 1239031.5
883690920893231104, 0, 0, 3, 1, 1105117.0, 552558.5, 124696.5
4297283478, 0, 3, 0, 1, 2854067.0, 1427033.5, 1068791.5
3114995096, 0, 0, 10, 1, 3935310.0, 437256.6666666667, 387940.6523955837
355500612, 0, 3, 0, 1, 752236.0, 376118.0, 262849.0
4051832218, 0, 0, 3, 1, 1021285.0, 510642.5, 439533.5
4096069032, 0, 4, 0, 2, 3614121.0, 1204707.0, 440244.2036468699
318508467, 0, 0, 4, 1, 2995136.0, 998378.6666666666, 1069397.0150377061
755851895441272832, 0, 4, 0, 1, 1117539.0, 372513.0, 103510.13748743002
833772003735638017, 0, 0, 23, 1, 3203108.0, 145595.81818181818, 172129.97802153527
4260171209, 0, 5, 0, 1, 5081233.0, 1270308.25, 1154507.0073882998
14290420, 0, 0, 7, 1, 4841853.0, 806975.5, 601860.159033849
3257011703, 0, 0, 146, 1, 4172331.0, 28774.696551724137, 91754.19801158582
189664780, 0, 0, 5, 1, 5626713.0, 1406678.25, 688766.6299485534
2280525326, 0, 0, 3, 1, 2534350.0, 1267175.0, 554321.0
1243589893, 0, 0, 16, 1, 4860206.0, 324013.73333333334, 323324.5078261089
764139906125930502, 0, 0, 4, 1, 2354675.0, 784891.6666666666, 393573.01721055806
787021018141368320, 0, 4, 0, 1, 747254.0, 249084.66666666666, 309238.7924612449
544869942, 0, 0, 4, 1, 271350.0, 90450.0, 98581.86869128961
3181121092, 0, 0, 3, 2, 4668963.0, 2334481.5, 696757.5
2493124170, 0, 0, 3, 1, 842796.0, 421398.0, 263471.0
194383443, 0, 0, 15, 1, 5565651.0, 397546.5, 345227.00971922604
105385594, 0, 0, 3, 1, 4021143.0, 2010571.5, 1077882.5
872353404, 0, 0, 4, 1, 2015885.0, 671961.6666666666, 323213.7752121479
2737639041, 0, 0, 3, 1, 3121207.0, 1560603.5, 1044353.5
634523269, 0, 0, 3, 1, 1012569.0, 506284.5, 429710.5
1667632776, 0, 0, 8, 1, 1741385.0, 248769.2857142857, 152094.05265137216
981693826103312386, 1, 3, 0, 1, 4157160.0, 1385720.0, 1678054.0856035203
86576791, 0, 0, 15, 1, 4313859.0, 308132.78571428574, 242306.69245346857
175134661, 0, 0, 6, 1, 4326981.0, 865396.2, 537242.8401489963
993167885055938561, 1, 4, 0, 1, 568357.0, 142089.25, 206113.77585495712
470617781, 0, 0, 15, 1, 1938274.0, 138448.14285714287, 150344.18422352336
376573629, 0, 0, 3, 1, 3979032.0, 1989516.0, 93246.0
1770131138, 0, 0, 9, 1, 911674.0, 113959.25, 132192.47506737098
49942233, 0, 0, 6, 1, 3139537.0, 627907.4, 525852.3286443067
2356416222, 0, 0, 7, 1, 4398428.0, 733071.3333333334, 596519.8501150002
14946022, 0, 0, 3, 1, 3096153.0, 1548076.5, 1372019.5
840137317427826692, 0, 0, 136, 1, 5625877.0, 41673.16296296296, 62939.971056285336
131862292, 0, 0, 5, 1, 1587508.0, 396877.0, 480276.24624584545
33361693, 0, 0, 7, 1, 4176591.0, 696098.5, 533009.0635066631
874457936390537216, 0, 0, 5, 2, 2789998.0, 697499.5, 634809.3499431541
397283124, 0, 0, 5, 1, 5475127.0, 1368781.75, 1026957.7845443246
243470134, 0, 0, 4, 1, 3220417.0, 1073472.3333333333, 1351218.1948228134
25890619, 0, 0, 5, 1, 3276143.0, 819035.75, 326399.74600509036
3327135550, 0, 0, 18, 1, 5396157.0, 317421.0, 315753.1034878918
985171725431312384, 0, 21, 0, 1, 738499.0, 36924.95, 67289.48468481163
47514254, 0, 0, 8, 1, 365838.0, 52262.57142857143, 127988.46380922344
149360479, 0, 0, 4, 1, 3510003.0, 1170001.0, 654408.662132463
4677701472, 0, 0, 20, 1, 5823095.0, 306478.6842105263, 258105.5753695523
7278462, 0, 0, 8, 2, 1087751.0, 155393.0, 345776.52115533483
134942608, 0, 0, 5, 1, 3281927.0, 820481.75, 335672.80845741363
4914155409, 0, 0, 3, 1, 2162531.0, 1081265.5, 1081258.5
1006886813472964609, 0, 0, 6, 1, 2894446.0, 578889.2, 720225.0302035885
15084872, 0, 0, 3, 1, 1368233.0, 684116.5, 306191.5
2513833914, 0, 0, 3, 1, 2854606.0, 1427303.0, 901467.0
203624387, 0, 0, 5, 1, 1151557.0, 287889.25, 333309.48716123804
2561937360, 0, 0, 4, 1, 924667.0, 308222.3333333333, 338759.01496425975
1352798162, 0, 2, 4, 2, 3107282.0, 621456.4, 382590.17678220646
806100148816347136, 0, 3, 0, 1, 2762022.0, 1381011.0, 1165035.0
1013067401921826819, 0, 46, 9, 1, 2632084.0, 48742.2962962963, 69467.7906495307
1015868466937466886, 1, 1, 1, 1, 970308.0, 485154.0, 485068.0
953761431438192640, 0, 0, 4, 1, 694776.0, 231592.0, 177672.97750642893
232656968, 0, 0, 34, 1, 5452753.0, 165234.9393939394, 248032.83893309056
287182940, 0, 0, 3, 1, 5241300.0, 2620650.0, 1681461.0
2215645278, 0, 0, 3, 1, 1896846.0, 948423.0, 73391.0
741940103677939712, 0, 3, 0, 1, 635803.0, 317901.5, 92219.5
